633 603.42 2712621.38 2487621.38	31754.35
640 859.34 3767649.54 3542649.54	16958.78
653 585.3 2637924.12 2412924.12	13886.76
668 721.51 3199459.39 2974459.39	10329.95
672 248.76 1250508.14 1025508.14	30749.71
687 202.32 1059067.83 834067.83	53204.31
688 645.42 2885754.42 2660754.42	30697.8
692 432.54 2008177.27 1783177.27	28772.11
700 406.26 1899817.46 1674817.46	24357.06
702 684.18 3045556.02 2820556.02	15780.7
705 324.03 1560841.40 1335841.40	40586.48
706 319.11 1540550.62 1315550.62	15706.24
707 369.65 1748887.92 1523887.92	33538.05
71 1106.72 4787522.70 4562522.70	23135.67
711 826.74 3633273.16 3408273.16	14312.12
714 641.46 2869452.70 2644452.70	36524.97
716 703.6 3125608.04 2900608.04	15647.1
72 1784.02 7579714.49 7354714.49	207793.56
721 575.64 2598098.01 2373098.01	17389.27
723 668.62 2981432.95 2756432.95	23825.05
724 791.81 3489267.26 3264267.26	11318.63
73 1091.19 4723480.70 4498480.70	44582.53
735 252.49 1265881.13 1040881.13	19250.73
735 773.32 3413039.63 3188039.63	13209.8
737 389.38 1830241.13 1605241.13	24276.55
741 423.36 1970329.78 1745329.78	14170.98
744 1029.2 4467912.10 4242912.10	23816.95
745 665.85 2970007.02 2745007.02	10854.35
750 684.68 3047606.45 2822606.45	20662.23
754 809.45 3562007.78 3337007.78	43246.52
764 658.12 2938114.95 2713114.95	24340.85
771 505.18 2307634.71 2082634.71	40611.33
777 442.73 2050180.12 1825180.12	23299.32
781 114.01 695016.16 470016.16	23117.4
783 114.01 695016.16 470016.16	23117.4
787 178.77 961975.69 736975.69	44952.27
81 1718.9 7311236.09 7086236.09	196969.4
87 1442.09 6170093.98 5945093.98	118635.04
89 111.89 686272.46 461272.46	58838.2
99 277.79 1370221.75 1145221.75	18080.6
1 757.79 3349033.12 3124033.12	16561.09
105 2535.83 10679087.45 10454087.45	1222004.49
108 1341.1 5753731.92 5528731.92	105635.49
11 634.12 2839195.11 2614195.11	11905.14
110 1734.33 7374860.04 7149860.04	84269.1
12 623.95 2797282.47 2572282.47	28041.99
120 1007.78 4379617.15 4154617.15	38426.34
122 605.86 2722674.46 2497674.46	24275.49
123 825.34 3627491.94 3402491.94	25875.96
125 1036.68 4498767.80 4273767.80	39828.69
127 1122.56 4852787.40 4627787.40	68785.77
13 916.45 4003095.17 3778095.17	61041.87
140 1165.3 5028985.15 4803985.15	39105.46
152 1196.64 5158184.60 4933184.60	130276.25
152 632.68 2833243.26 2608243.26	17952.85
157 1039.09 4508692.06 4283692.06	22620.38
175 1880.51 7977485.20 7752485.20	369981.97
177 1627.35 6933838.58 6708838.58	146670.79
181 728.25 3227230.37 3002230.37	14380.48
189 798.47 3516746.47 3291746.47	26321.67
190 1743.09 7410974.66 7185974.66	84846.83
191 576.3 2600835.62 2375835.62	12302.17
197 637.11 2851521.73 2626521.73	18769.11
212 668.44 2980684.68 2755684.68	22328.33
221 444.31 2056700.40 1831700.40	8969.14
224 165.14 905803.30 680803.30	35229.49
239 803.81 3538726.41 3313726.41	29895.84
240 582.29 2625536.42 2400536.42	16500.72
240 894.67 3913304.28 3688304.28	30457.41
253 649.14 2901101.46 2676101.46	25799.85
267 729.99 3234419.74 3009419.74	12067.32
272 627.24 2810834.90 2585834.90	22060.98
277 1305.62 5607486.31 5382486.31	166544.94
279 354.22 1685307.89 1460307.89	12296.16
280 1276.8 5488661.21 5263661.21	158697.89
281 1628.31 6937786.07 6712786.07	141706.35
295 1811.82 7694295.48 7469295.48	69344.23
305 763.83 3373934.30 3148934.30	29063.7
311 702.5 3121081.35 2896081.35	30246.69
314 494.53 2263740.79 2038740.79	18757.16
32 589.04 2653351.39 2428351.39	16971.52
322 1396.65 5982760.21 5757760.21	112503.72
324 617.68 2771412.34 2546412.34	18574.75
328 728.06 3226476.62 3001476.62	7661.65
33 759.17 3354695.65 3129695.65	19210.07
339 595.22 2678806.68 2453806.68	14856.86
344 277.77 1370132.83 1145132.83	33749.79
344 876.26 3837424.27 3612424.27	46883.35
345 566.29 2559557.46 2334557.46	18301.18
351 462.12 2130110.67 1905110.67	23278.48
354 195.3 1030145.07 805145.07	56839.33
355 695.54 3092396.03 2867396.03	14594.75
36 755.78 3340753.58 3115753.58	16561.09
361 574.83 2594768.33 2369768.33	8640.91
362 1685.88 7175105.75 6950105.75	187400.25
364 1183.16 5102644.92 4877644.92	54647.15
373 3260.44 13666321.89 13441321.89	874519.05
381 730.46 3236334.50 3011334.50	9509.98
383 350.69 1670716.78 1445716.78	4922.41
392 1726.14 7341083.97 7116083.97	111372.57
394 542.07 2459718.36 2234718.36	16839.5
395 538.9 2446653.63 2221653.63	17228.11
398 3238.51 13575895.11 13350895.11	693643.56
402 956.43 4167922.91 3942922.91	41820.61
411 551.32 2497833.06 2272833.06	50428.95
416 749.95 3316723.08 3091723.08	7978.69
424 778.84 3435823.57 3210823.57	19443.37
432 1593.26 6793302.57 6568302.57	127457.02
440 1608.72 6857023.35 6632023.35	161545.03
441 2981.73 12517304.33 12292304.33	3268048.12
442 536.37 2436218.96 2211218.96	9803.05
450 565.54 2556464.79 2331464.79	22307.37
453 585.28 2637833.81 2412833.81	11540.88
465 626.75 2808785.88 2583785.88	20913.06
481 444.15 2056019.03 1831019.03	7606.24
485 624.21 2798330.62 2573330.62	25011.59
488 217.65 1122261.85 897261.85	25339.24
498 354.89 1688043.22 1463043.22	34147.7
5 423.9 1972557.16 1747557.16	33175.14
503 293.47 1434841.76 1209841.76	9177.47
504 2856.83 12002407.60 11777407.60	2238129.76
506 654.51 2923264.74 2698264.74	23350.45
511 887.95 3885634.73 3660634.73	26368.59
515 701.7 3117785.44 2892785.44	11320.65
516 558.04 2525540.43 2300540.43	8952.15
524 444.48 2057385.13 1832385.13	23555.22
530 520.44 2370546.54 2145546.54	14261.31
531 682 3036561.67 2811561.67	12038.94
531 930.49 4060975.55 3835975.55	17491.7
537 681.63 3035030.68 2810030.68	16843.4
540 793.18 3494925.89 3269925.89	12807.45
541 248.74 1250436.71 1025436.71	30892.59
549 698.89 3106194.21 2881194.21	15761.11
551 842.25 3697230.41 3472230.41	23349.81
568 1330.45 5709853.59 5484853.59	62729.25
569 1261.8 5426836.29 5201836.29	89266.22
570 1153.43 4980082.10 4755082.10	92585.7
574 475.37 2184736.68 1959736.68	44856.24
575 350.75 1670971.44 1445971.44	4413.03
576 1107.14 4789228.69 4564228.69	19723.27
582 150.87 846971.62 621971.62	62421.47
583 1398.21 5989184.49 5764184.49	83829.99
589 692.33 3079167.74 2854167.74	19339.64
59 495.24 2266660.90 2041660.90	20378.19
59 846.33 3714026.62 3489026.62	22263.78
593 345.5 1649351.06 1424351.06	25023.25
599 1035.56 4494123.84 4269123.84	16676.58
61 643.4 2877461.46 2652461.46	17464.57
611 651.68 2911590.93 2686590.93	16647.62
616 1015.24 4410354.24 4185354.24	46245.59
616 695.47 3092126.18 2867126.18	15134.52
624 376.6 1777536.01 1552536.01	30719.25
624 84.65 573981.46 348981.46	121107.52
629 1116.4 4827419.52 4602419.52	57072.52
637 897.66 3925639.70 3700639.70	19537.81
64 1421.31 6084401.39 5859401.39	101828.75
640 600.08 2698843.80 2473843.80	18280.67
641 463.9 2137467.75 1912467.75	24970.98
655 768.08 3391439.79 3166439.79	23414.56
658 409.04 1911285.00 1686285.00	23626.36
659 546.21 2476769.87 2251769.87	11442.09
661 179.21 963798.63 738798.63	22837.67
669 855.42 3751500.96 3526500.96	32301.08
672 380.72 1794523.61 1569523.61	33979.32
677 978.08 4257190.74 4032190.74	12379.6
680 939.73 4099094.98 3874094.98	46314.52
683 255.41 1277953.91 1052953.91	45271.57
687 506.11 2311441.91 2086441.91	27537.64
693 842.66 3698902.22 3473902.22	17420.25
694 531.22 2414962.60 2189962.60	16265.81
696 951.36 4147015.14 3922015.14	29766.95
70 231.17 1177996.69 952996.69	114285.52
708 742.6 3286386.16 3061386.16	39057.23
709 445.87 2063119.56 1838119.56	14202.78
715 1427.71 6110783.65 5885783.65	161301.7
715 945.2 4121618.31 3896618.31	20771.26
719 680.7 3031202.92 2806202.92	13652.76
725 602.91 2710538.19 2485538.19	24275.49
728 795.28 3503587.23 3278587.23	19249.05
733 140.81 805488.19 580488.19	85241.88
75 1195.86 5154967.80 4929967.80	136710.63
75 617.26 2769684.47 2544684.47	11101.91
76 178.44 960628.05 735628.05	47647.88
768 878.09 3844970.83 3619970.83	37659.43
79 221.73 1139076.02 914076.02	90741.38
84 776.19 3424875.65 3199875.65	10566.28
91 843.63 3702896.08 3477896.08	22263.78
97 541.88 2458929.36 2233929.36	15261.31
97 683.67 3043451.36 2818451.36	16843.4
99 616.83 2767893.01 2542893.01	7518.56
10 437.97 2030571.59 1805571.59	43294.82
114 2536.28 10680935.51 10455935.51	1225701.06
115 711.17 3156826.03 2931826.03	40063.4
129 681.19 3033228.45 2808228.45	8308.11
14 294.58 1439429.94 1214429.94	9103.44
150 1041.83 4520000.88 4295000.88	28933.49
158 1036.58 4498337.33 4273337.33	8428.0
160 796.93 3510385.17 3285385.17	39244.92
165 232.73 1184441.21 959441.21	127176.12
167 1106.11 4784993.21 4559993.21	28195.26
17 254.82 1275505.33 1050505.33	16351.02
170 656.83 2932807.39 2707807.39	23898.84
179 1202.92 5184109.39 4959109.39	21856.81
18 444.03 2055515.22 1830515.22	6598.5
183 1343.61 5764114.02 5539114.02	45804.77
192 429.35 1995016.48 1770016.48	25974.21
195 780.66 3443319.37 3218319.37	17356.14
216 558.46 2527267.83 2302267.83	10114.51
220 697.6 3100890.58 2875890.58	10139.75
222 2112.17 8932501.00 8707501.00	636897.95
223 1370.06 5873114.90 5648114.90	76654.53
231 1564.48 6674635.20 6449635.20	237363.52
231 439.91 2038531.87 1813531.87	14057.49
233 477.81 2194800.30 1969800.30	45065.67
238 834.72 3666171.99 3441171.99	14557.83
244 1057.99 4586609.45 4361609.45	30960.33
251 650.69 2907505.68 2682505.68	12989.86
254 791.63 3488522.94 3263522.94	12807.45
271 170.83 929262.92 704262.92	55307.09
274 534.15 2427057.56 2202057.56	20039.51
281 1248.82 5373311.41 5148311.41	110989.24
282 2193.2 9266564.82 9041564.82	301486.92
299 497.56 2276216.20 2051216.20	11748.0
308 814.66 3583481.67 3358481.67	14965.91
309 687.63 3059790.71 2834790.71	12855.78
314 775.95 3423895.23 3198895.23	21046.51
330 523.88 2384732.07 2159732.07	13459.04
337 1170.45 5050217.88 4825217.88	71374.28
337 184.22 984449.10 759449.10	44952.27
351 445.96 2063488.39 1838488.39	24797.57
352 618.97 2776736.89 2551736.89	16508.34
356 527.85 2401082.60 2176082.60	19245.99
372 2918.08 12254923.68 12029923.68	1154163.18
372 665.73 2969521.87 2744521.87	9883.93
374 282.77 1390722.98 1165722.98	29638.22
377 403.16 1887036.31 1662036.31	42733.6
377 533.69 2425147.96 2200147.96	8586.06
378 838.9 3683386.56 3458386.56	19849.43
386 651.93 2912607.14 2687607.14	17838.84
388 1066.78 4622847.55 4397847.55	34869.99
390 1208.62 5207602.51 4982602.51	38140.02
395 258.53 1290799.11 1065799.11	25204.92
397 748.94 3312553.83 3087553.83	8915.5
398 410.41 1916921.36 1691921.36	17043.75
4 575.53 2597640.90 2372640.90	18303.6
401 239.69 1213152.25 988152.25	29358.88
407 331.88 1593199.59 1368199.59	11172.84
414 260.66 1299581.02 1074581.02	31892.09
421 799.94 3522770.15 3297770.15	24772.97
427 1393.9 5971396.54 5746396.54	81115.5
429 332.79 1596962.31 1371962.31	32894.42
434 586.26 2641865.93 2416865.93	18351.03
447 665.99 2970579.04 2745579.04	36694.27
45 300.39 1463366.61 1238366.61	25327.47
450 887.62 3884252.54 3659252.54	23603.88
456 721.27 3198479.22 2973479.22	24870.59
457 889.74 3892989.54 3667989.54	62778.65
463 1171.37 5054011.80 4829011.80	50059.37
466 973.17 4236929.39 4011929.39	90798.89
467 1177.84 5080709.14 4855709.14	43876.88
486 454.25 2097676.64 1872676.64	11056.68
490 815.88 3588496.11 3363496.11	20893.64
5 945.96 4124758.11 3899758.11	66816.48
502 812.85 3575999.62 3350999.62	14965.91
505 591.67 2664167.71 2439167.71	8137.68
506 43.43 404045.09 179045.09	225973.62
514 419.06 1952588.48 1727588.48	35486.9
517 1497.74 6399513.95 6174513.95	122626.81
527 1314.09 5642388.27 5417388.27	134947.0
538 856.23 3754850.24 3529850.24	39666.83
547 2305.03 9727573.37 9502573.37	639877.03
547 520.2 2369531.50 2144531.50	31950.6
552 544.98 2471719.40 2246719.40	7413.18
559 238.38 1207738.01 982738.01	23638.45
561 516.53 2354410.54 2129410.54	30245.59
563 1340.77 5752367.66 5527367.66	40464.24
569 575.8 2598756.42 2373756.42	8143.27
57 205.88 1073745.77 848745.77	29359.44
592 383.77 1807099.26 1582099.26	46289.35
595 433.41 2011744.52 1786744.52	12555.44
596 616.97 2768483.72 2543483.72	8700.12
602 592.65 2668236.06 2443236.06	11145.29
603 546.07 2476178.73 2251178.73	12624.51
610 393.12 1845656.24 1620656.24	27991.59
620 442.13 2047701.91 1822701.91	16636.26
623 962.23 4191852.69 3966852.69	43845.59
626 622.42 2790964.65 2565964.65	30868.7
627 324.88 1564318.17 1339318.17	6701.57
637 686.59 3055503.40 2830503.40	6330.29
639 1088.04 4710514.49 4485514.49	25935.57
639 142.82 813802.04 588802.04	86926.61
642 685.88 3052580.01 2827580.01	12177.78
644 1064.82 4614761.99 4389761.99	25351.58
651 512.7 2338614.33 2113614.33	16377.93
652 372.87 1762178.25 1537178.25	14586.41
656 624.17 2798161.15 2573161.15	25350.57
667 672.05 2995574.92 2770574.92	16835.91
68 2266.99 9570766.45 9345766.45	437666.65
682 282.88 1391188.83 1166188.83	30570.03
69 1223.89 5270559.91 5045559.91	197537.19
69 552.8 2503946.53 2278946.53	24953.73
690 451.45 2086119.73 1861119.73	14608.65
692 748.67 3311445.49 3086445.49	10556.46
693 649.77 2903688.80 2678688.80	15107.92
695 379.44 1789277.33 1564277.33	20828.65
698 443.34 2052679.51 1827679.51	8042.75
699 425.46 1978987.46 1753987.46	41801.69
701 905.5 3957961.60 3732961.60	37169.67
704 962.16 4191535.45 3966535.45	60723.18
723 255.16 1276921.66 1051921.66	47336.32
727 650.04 2904815.58 2679815.58	18370.71
733 3291.13 13792842.34 13567842.34	1127590.64
738 308.01 1494793.53 1269793.53	35463.26
739 498.79 2281304.78 2056304.78	8913.12
74 895.29 3915871.98 3690871.98	25321.39
740 665.58 2968902.27 2743902.27	33340.32
741 564.07 2550407.98 2325407.98	18301.18
748 405.92 1898420.82 1673420.82	25062.16
748 851.42 3735019.23 3510019.23	39666.83
749 279.76 1378332.46 1153332.46	17787.45
751 374.78 1770062.04 1545062.04	10269.27
753 587.93 2648788.80 2423788.80	26152.8
756 403.02 1886474.01 1661474.01	26690.14
758 679.48 3026167.81 2801167.81	14122.99
761 350.64 1670537.59 1445537.59	5280.84
766 155.74 867050.57 642050.57	35491.84
767 389.73 1831662.14 1606662.14	21434.18
771 397.35 1863110.46 1638110.46	33900.97
775 124.56 738519.78 513519.78	63900.39
777 88.04 587935.10 362935.10	193744.69
78 1011.19 4393690.51 4168690.51	81395.69
83 333.49 1599808.48 1374808.48	13219.39
9 767.66 3389696.18 3164696.18	26902.2
90 527.51 2399702.04 2174702.04	12079.6
90 534.73 2429440.47 2204440.47	12693.44
92 661.59 2952438.79 2727438.79	14621.13
92 801.18 3527908.50 3302908.50	24960.31
98 814.26 3581843.66 3356843.66	15860.22
102 437.89 2030205.85 1805205.85	44026.38
109 726.27 3219097.69 2994097.69	24967.83
11 262.09 1305464.42 1080464.42	15505.7
110 629.92 2821864.05 2596864.05	22060.98
118 645.89 2887712.97 2662712.97	18663.28
120 1017.21 4418497.17 4193497.17	54229.46
122 1053.24 4567016.37 4342016.37	36261.98
131 610.5 2741798.47 2516798.47	10090.22
135 688.85 3064808.79 2839808.79	9381.74
141 998.96 4343237.87 4118237.87	57152.99
142 618.68 2775532.17 2550532.17	21960.62
144 785.37 3462716.71 3237716.71	19271.94
145 447.53 2069982.13 1844982.13	25197.05
146 1029.95 4470998.67 4245998.67	17643.06
15 615.83 2763783.26 2538783.26	8220.5
151 361.99 1717327.01 1492327.01	39864.33
155 1048.84 4548887.58 4323887.58	36261.98
159 1267.66 5450990.23 5225990.23	74778.39
160 1763.8 7496349.64 7271349.64	170770.67
161 982.89 4276997.92 4051997.92	75846.72
178 3952.08 16517629.31 16292629.31	5244115.45
188 532.83 2421599.61 2196599.61	29242.24
190 414.64 1934369.88 1709369.88	13817.54
193 608.39 2733125.79 2508125.79	17347.47
205 596.31 2683325.97 2458325.97	13668.88
214 527.07 2397863.26 2172863.26	9274.1
216 683.46 3042580.41 2817580.41	12296.47
218 126.03 744575.09 519575.09	57781.2
226 505.21 2307756.71 2082756.71	21035.53
228 662.84 2957573.70 2732573.70	23899.23
228 783.03 3453081.91 3228081.91	19271.94
23 316.93 1531547.30 1306547.30	18583.97
247 752.27 3326277.63 3101277.63	27703.78
250 1168.12 5040621.60 4815621.60	52179.39
252 578.76 2610946.92 2385946.92	25700.94
252 678.27 3021181.00 2796181.00	21984.24
255 779.36 3437929.24 3212929.24	15389.84
256 639.82 2862674.52 2637674.52	40916.81
28 641.29 2868730.23 2643730.23	17464.57
283 501.82 2293769.78 2068769.78	25290.43
284 209.73 1089610.04 864610.04	16682.64
29 536.58 2437076.10 2212076.10	8088.56
291 733.47 3248748.87 3023748.87	31464.42
296 260.9 1300586.95 1075586.95	29879.99
298 647.93 2896135.76 2671135.76	16847.62
300 1732.33 7366606.91 7141606.91	100777.36
301 1637.87 6977174.12 6752174.12	140046.29
311 747.33 3305912.41 3080912.41	13681.28
318 1394.15 5972466.46 5747466.46	108038.18
319 1357.98 5823344.00 5598344.00	139241.04
327 400.44 1875837.55 1650837.55	31036.69
33 433.52 2012223.21 1787223.21	13512.93
333 293.52 1435067.23 1210067.23	8726.48
340 1333.61 5722885.31 5497885.31	58971.86
341 841.15 3692698.55 3467698.55	18626.23
343 923.44 4031924.74 3806924.74	25328.27
345 1912.32 8108620.47 7883620.47	262302.35
35 750.79 3320179.06 3095179.06	6912.8
350 216.41 1117158.12 892158.12	15130.54
357 411.34 1920762.75 1695762.75	41563.6
364 842.98 3700220.78 3475220.78	15046.29
370 3538.92 14814348.20 14589348.20	2368178.85
376 236.13 1198474.59 973474.59	18529.09
380 866.18 3795862.58 3570862.58	38904.96
384 1345.27 5770933.03 5545933.03	59444.45
386 1032.09 4479819.13 4254819.13	32728.51
391 1503.71 6424133.49 6199133.49	109751.14
392 774.92 3419643.73 3194643.73	13209.8
394 1038.63 4506815.94 4281815.94	10096.28
396 1204 5188534.81 4963534.81	13004.89
404 287.19 1408967.41 1183967.41	35561.47
409 453.03 2092635.57 1867635.57	13670.16
422 899.78 3934393.97 3709393.97	21482.34
425 750.02 3317011.04 3092011.04	8518.67
433 1114.65 4820188.59 4595188.59	97078.73
434 926.51 4044587.34 3819587.34	19996.87
436 736.16 3259861.28 3034861.28	29029.14
437 1078.06 4669364.48 4444364.48	117138.73
440 664.54 2964580.50 2739580.50	14015.3
443 807.43 3553672.52 3328672.52	32413.39
447 4110.19 17169452.20 16944452.20	4437326.63
462 415.22 1936768.30 1711768.30	18614.96
464 630.21 2823078.52 2598078.52	20331.95
469 221.89 1139742.93 914742.93	41165.83
47 707.69 3142473.14 2917473.14	11124.65
470 1809.63 7685278.00 7460278.00	87381.38
474 1715.61 7297685.64 7072685.64	224073.59
477 701.86 3118470.40 2893470.40	12690.73
48 991.23 4311374.82 4086374.82	52210.48
489 319.36 1541582.31 1316582.31	41636.83
494 781.21 3445591.31 3220591.31	19537.85
501 2149.67 9087125.52 8862125.52	327611.41
514 698.83 3105959.84 2880959.84	12536.16
518 672.32 2996669.74 2771669.74	14646.0
519 728.24 3227198.06 3002198.06	14445.11
522 971.87 4231569.52 4006569.52	51248.65
528 1113.14 4813964.60 4588964.60	101817.75
533 360.31 1710404.19 1485404.19	5453.58
544 128.03 752803.24 527803.24	63721.73
550 525.27 2390438.84 2165438.84	11414.93
565 467.87 2153819.05 1928819.05	24144.03
573 447.34 2069161.31 1844161.31	23555.22
575 475.95 2187107.10 1962107.10	49597.66
58 1302.37 5594071.70 5369071.70	193377.41
586 1061.74 4602087.74 4377087.74	30960.33
586 718.26 3186045.43 2961045.43	24870.59
588 320.07 1544491.59 1319491.59	35817.56
598 476.44 2189163.78 1964163.78	11970.9
598 888.59 3888259.08 3663259.08	31617.93
601 1220.44 5256306.80 5031306.80	65406.31
602 1049.87 4553157.54 4328157.54	34202.73
608 652.27 2913999.82 2688999.82	13720.86
618 585.12 2637168.24 2412168.24	10209.58
627 1579.11 6734936.37 6509936.37	120616.97
632 570.21 2575710.16 2350710.16	16188.04
642 451.11 2084723.38 1859723.38	15826.3
645 371.1 1754885.93 1529885.93	18216.83
646 759.56 3356322.18 3131322.18	62396.75
647 271.11 1342661.04 1117661.04	31942.09
65 597.8 2689476.27 2464476.27	15698.59
650 1081.96 4685430.22 4460430.22	85003.35
660 510.11 2327937.91 2102937.91	31879.06
662 1383.01 5926515.17 5701515.17	88641.43
670 820.6 3607953.05 3382953.05	39082.52
679 312.31 1512523.01 1287523.01	35502.98
683 307.24 1491604.94 1266604.94	41841.21
684 567.54 2564720.39 2339720.39	16513.2
686 738.15 3268059.13 3043059.13	36658.51
688 311.37 1508641.88 1283641.88	48118.98
691 593.77 2672859.57 2447859.57	12969.63
699 1351.77 5797723.23 5572723.23	99212.69
717 591.93 2665240.86 2440240.86	15239.26
722 583.88 2632064.07 2407064.07	11540.88
722 697.33 3099767.28 2874767.28	24720.04
724 242.11 1223100.92 998100.92	33568.43
727 613.73 2755115.87 2530115.87	18038.82
729 565.28 2555399.26 2330399.26	9983.77
730 599.06 2694639.86 2469639.86	16813.34
739 534.67 2429216.04 2204216.04	12244.52
742 363.18 1722219.96 1497219.96	19804.34
750 616.94 2768359.93 2543359.93	8452.51
751 920.83 4021168.52 3796168.52	29803.33
756 574.81 2594685.28 2369685.28	8807.03
757 469.93 2162311.28 1937311.28	28568.67
757 539.89 2450719.05 2225719.05	16422.61
764 485.48 2226426.40 2001426.40	41220.06
766 581.1 2620593.74 2395593.74	33417.47
770 297.32 1450704.41 1225704.41	20243.98
773 483.28 2217330.40 1992330.40	35594.23
774 1005.89 4371810.90 4146810.90	48297.42
776 167.69 916308.47 691308.47	45099.39
784 214.57 1109593.77 884593.77	23289.66
785 1045.34 4534465.87 4309465.87	28930.35
785 162.22 893761.51 668761.51	45099.39
786 994.76 4325947.68 4100947.68	43440.15
8 860.18 3771140.74 3546140.74	21841.95
93 557.43 2523044.48 2298044.48	5020.77
100 911.11 3981073.64 3756073.64	46229.69
106 2546.21 10721883.29 10496883.29	1017050.9
112 332.38 1595240.99 1370240.99	9136.09
119 1463.02 6256362.44 6031362.44	109478.74
121 299.71 1460554.14 1235554.14	18166.1
139 1224.82 5274375.41 5049375.41	101547.91
139 1749.54 7437570.70 7212570.70	141944.79
143 1290.7 5545989.32 5320989.32	126516.58
145 1810.36 7688301.31 7463301.31	192395.93
147 452.48 2090353.18 1865353.18	14648.69
153 1189.79 5129965.18 4904965.18	96645.86
155 1449.74 6201629.71 5976629.71	140449.05
156 2809.45 11807100.65 11582100.65	1153647.06
163 817.94 3597009.38 3372009.38	21890.0
164 897.35 3924375.06 3699375.06	17008.22
170 816.22 3589920.24 3364920.24	27844.61
173 1751.16 7444217.05 7219217.05	155239.11
175 1408.96 6033493.19 5808493.19	56477.35
176 260.76 1299989.87 1074989.87	31074.29
177 484.72 2223271.83 1998271.83	23709.93
185 1402.11 6005257.94 5780257.94	56477.35
186 1251.59 5384750.74 5159750.74	84181.31
195 1324.25 5684294.35 5459294.35	83822.32
199 530.77 2413139.00 2188139.00	19913.46
200 582.88 2627937.94 2402937.94	13904.4
202 790.83 3485224.24 3260224.24	19405.65
207 545.58 2474184.14 2249184.14	6657.61
221 58.47 466039.61 241039.61	124004.08
225 823.35 3619307.77 3394307.77	58782.19
232 978.26 4257907.00 4032907.00	10946.9
237 771.31 3404752.55 3179752.55	9627.29
241 378.82 1786695.66 1561695.66	23002.01
241 419.88 1955971.60 1730971.60	33175.14
243 719.17 3189824.45 2964824.45	17311.64
256 680.18 3029074.90 2804074.90	14975.36
259 597.02 2686234.21 2461234.21	14856.86
261 1015.87 4412976.48 4187976.48	57780.77
264 752.52 3327300.79 3102300.79	26908.84
270 1060.65 4597583.35 4372583.35	65820.6
273 96.62 623324.76 398324.76	122956.79
28 190.62 1010831.48 785831.48	38631.86
285 260.33 1298223.84 1073223.84	16449.9
287 1140.44 4926530.41 4701530.41	88720.82
288 266.61 1324107.65 1099107.65	47047.11
290 438.94 2034569.69 1809569.69	8128.38
30 637.63 2853667.28 2628667.28	18381.09
301 736.37 3260698.53 3035698.53	30703.85
304 1048.85 4548929.29 4323929.29	36178.55
305 870.9 3815312.70 3590312.70	38904.96
313 591.11 2661863.61 2436863.61	21994.58
316 1474.29 6302843.99 6077843.99	264589.24
323 786.91 3469064.47 3244064.47	31969.0
329 1645.14 7007165.08 6782165.08	146670.79
329 674.1 3003991.85 2778991.85	18250.2
334 806.45 3549638.10 3324638.10	31943.35
335 747.36 3306039.98 3081039.98	11755.02
338 496.14 2270342.91 2045342.91	21568.99
35 495.56 2267963.69 2042963.69	26328.01
359 556.95 2521064.90 2296064.90	8980.41
361 723.65 3208296.73 2983296.73	37807.25
370 747.53 3306707.08 3081707.08	12091.74
379 243.76 1229892.04 1004892.04	41094.32
379 4391.63 18329685.43 18104685.43	1519585.14
38 2186.77 9240078.26 9015078.26	305942.58
385 235.51 1195920.22 970920.22	23638.45
387 1490.41 6369264.57 6144264.57	109751.14
39 333.24 1598785.33 1373785.33	11172.84
397 2230.56 9420578.58 9195578.58	339375.6
408 714.49 3170519.41 2945519.41	31233.73
410 707.66 3142347.60 2917347.60	10873.54
416 1626.18 6929006.01 6704006.01	143982.78
417 263.03 1309336.04 1084336.04	22227.1
421 152.74 854665.25 629665.25	42364.77
428 5221.1 21749214.69 21524214.69	5892302.68
43 299.83 1461073.84 1236073.84	20741.37
439 403.24 1887389.82 1662389.82	42026.5
44 308.01 1494773.67 1269773.67	35502.98
442 1051.22 4558701.45 4333701.45	23113.56
455 1056.01 4578439.10 4353439.10	38293.14
460 1170.09 5048749.14 4823749.14	68436.44
461 512.15 2336369.11 2111369.11	18521.99
466 436.03 2022561.58 1797561.58	28772.11
467 1408.04 6029704.11 5804704.11	183485.79
468 602.17 2707470.05 2482470.05	24010.41
476 896.11 3919241.54 3694241.54	24140.12
479 819.27 3602488.21 3377488.21	30565.06
482 537.56 2441119.89 2216119.89	9803.05
492 726.75 3221050.74 2996050.74	10853.07
495 1345.67 5772597.33 5547597.33	62773.45
495 367.05 1738194.66 1513194.66	21389.12
498 839.42 3685556.92 3460556.92	24216.73
504 2017.41 8541874.21 8316874.21	511960.38
515 1580.96 6742560.89 6517560.89	106070.28
519 390.14 1833363.80 1608363.80	25599.56
520 901.23 3940344.14 3715344.14	29412.45
523 555.83 2516421.88 2291421.88	17432.46
534 430.67 2000472.03 1775472.03	22547.72
542 171.42 931666.47 706666.47	54602.05
543 917.22 4006268.66 3781268.66	33380.31
553 1821.5 7734234.81 7509234.81	101284.56
554 687.36 3058668.16 2833668.16	6330.29
558 395.99 1857502.56 1632502.56	36674.43
570 473.64 2177596.92 1952596.92	23136.52
573 1408.38 6031094.40 5806094.40	57365.59
574 324.41 1562398.20 1337398.20	10541.98
576 330.87 1589011.77 1364011.77	19549.49
577 878.32 3845930.27 3620930.27	39578.54
579 287.35 1409595.79 1184595.79	34741.29
580 1335 5728579.32 5503579.32	47582.45
582 572.97 2587098.46 2362098.46	24770.48
